trial,final_step,trapped,contact_dead,boundary_dead
1185,16,1,1,0
1186,3,1,1,0
1187,2,1,1,0
1188,6,1,1,0
1189,3,1,1,0
1190,1,1,1,0
1191,3,1,1,0
1192,4,1,1,0
1193,1,1,1,0
1194,2,1,1,0
1195,2,1,1,0
1196,3,1,1,0
1197,3,1,1,0
1198,4,1,1,0
1199,2,1,1,0
1200,2,1,1,0
1201,2,1,1,0
1202,3,1,1,0
1203,11,1,1,0
1204,5,1,1,0
1205,5,1,1,0
1206,1,1,1,0
1207,1,1,1,0
1208,4,1,1,0
1209,8,1,1,0
1210,2,1,1,0
1211,8,1,1,0
1212,4,1,1,0
1213,1,1,1,0
1214,7,1,1,0
1215,1,1,1,0
1216,5,1,1,0
1217,1,1,1,0
1218,6,1,1,0
1219,1,1,1,0
1220,8,1,1,0
1221,8,1,1,0
1222,3,1,1,0
1223,3,1,1,0
1224,3,1,1,0
1225,3,1,1,0
1226,3,1,1,0
1227,1,1,1,0
1228,3,1,1,0
1229,3,1,1,0
1230,2,1,1,0
1231,1,1,1,0
1232,3,1,1,0
1233,4,1,1,0
1234,8,1,1,0
1235,1,1,1,0
1236,3,1,1,0
1237,8,1,1,0
1238,5,1,1,0
1239,1,1,1,0
1240,3,1,1,0
1241,7,1,1,0
1242,3,1,1,0
1243,5,1,1,0
1244,2,1,1,0
1245,3,1,1,0
1246,5,1,1,0
1247,4,1,1,0
1248,8,1,1,0
1249,7,1,1,0
1250,1,1,1,0
1251,6,1,1,0
1252,2,1,1,0
1253,3,1,1,0
1254,1,1,1,0
1255,1,1,1,0
1256,7,1,1,0
1257,1,1,1,0
1258,7,1,1,0
1259,1,1,1,0
1260,10,1,1,0
1261,1,1,1,0
1262,5,1,1,0
1263,5,1,1,0
1264,4,1,1,0
1265,4,1,1,0
1266,6,1,1,0
1267,3,1,1,0
1268,7,1,1,0
1269,3,1,1,0
1270,4,1,1,0
1271,4,1,1,0
1272,4,1,1,0
1273,2,1,1,0
1274,5,1,1,0
1275,2,1,1,0
1276,2,1,1,0
1277,1,1,1,0
1278,3,1,1,0
1279,2,1,1,0
1280,4,1,1,0
1281,5,1,1,0
1282,4,1,1,0
1283,1,1,1,0
1284,1,1,1,0
1285,1,1,1,0
1286,8,1,1,0
1287,4,1,1,0
1288,1,1,1,0
1289,2,1,1,0
1290,4,1,1,0
1291,1,1,1,0
1292,1,1,1,0
1293,1,1,1,0
1294,9,1,1,0
1295,1,1,1,0
1296,1,1,1,0
1297,1,1,1,0
1298,12,1,1,0
1299,1,1,1,0
1300,1,1,1,0
1301,12,1,1,0
1302,3,1,1,0
1303,5,1,1,0
1304,1,1,1,0
1305,5,1,1,0
1306,1,1,1,0
1307,5,1,1,0
1308,1,1,1,0
1309,2,1,1,0
1310,2,1,1,0
1311,8,1,1,0
1312,1,1,1,0
1313,6,1,1,0
1314,4,1,1,0
1315,2,1,1,0
1316,1,1,1,0
1317,4,1,1,0
1318,1,1,1,0
1319,6,1,1,0
1320,3,1,1,0
1321,2,1,1,0
1322,8,1,1,0
1323,1,1,1,0
1324,3,1,1,0
1325,2,1,1,0
1326,4,1,1,0
1327,2,1,1,0
1328,3,1,1,0
1329,5,1,1,0
1330,9,1,1,0
1331,8,1,1,0
1332,1,1,1,0
1333,4,1,1,0
1334,1,1,1,0
1335,6,1,1,0
1336,5,1,1,0
1337,7,1,1,0
1338,4,1,1,0
1339,4,1,1,0
1340,8,1,1,0
1341,3,1,1,0
1342,2,1,1,0
1343,4,1,1,0
1344,1,1,1,0
1345,1,1,1,0
1346,3,1,1,0
1347,4,1,1,0
